mfgtxt,campno,mfgcampno,rclsubj,odate,odateend,rptno,rptqtr,involved,ttlremedied,ttlunreach,ttlremoved,submdate
"Forest River, Inc.",16V774000,55-10162016-0257,Carbon Monoxide Leak from Missing Cable Tie,20161121,20161122,3,2017-02-01,156,41,2,0,20170720
"Forest River, Inc.",16V774000,55-10162016-0257,Carbon Monoxide Leak from Missing Cable Tie,20161121,20161122,4,2017-03-01,156,44,2,0,20171020
"Forest River, Inc.",16V774000,55-10162016-0257,Carbon Monoxide Leak from Missing Cable Tie,20161121,20161122,5,2017-04-01,156,44,2,0,20180124
"Forest River, Inc.",16V774000,55-10162016-0257,Carbon Monoxide Leak from Missing Cable Tie,20161121,20161122,6,2018-01-01,156,47,0,0,20180420
"Forest River, Inc.",16V774000,55-10162016-0257,Carbon Monoxide Leak from Missing Cable Tie,20161121,20161122,7,2018-02-01,156,47,0,0,20180726
"Forest River, Inc.",16V774000,55-10162016-0257,Carbon Monoxide Leak from Missing Cable Tie,20161121,20161122,8,2018-03-01,156,61,0,0,20190117
"Forest River, Inc.",16V774000,55-10162016-0257,Carbon Monoxide Leak from Missing Cable Tie,20161121,20161122,9,2018-04-01,156,69,0,0,20190417
Toyota Motor Engineering & Manufacturing,16V775000,G03,Brake Fluid Level Sensor Inoperative/FMVSS 135,20161114,20161114,1,2016-04-01,7056,3333,654,0,20170126
Toyota Motor Engineering & Manufacturing,16V775000,G03,Brake Fluid Level Sensor Inoperative/FMVSS 135,20161114,20161114,2,2017-01-01,7056,4933,657,0,20170420
Toyota Motor Engineering & Manufacturing,16V775000,G03,Brake Fluid Level Sensor Inoperative/FMVSS 135,20161114,20161114,3,2017-02-01,7056,5564,657,0,20170727
Toyota Motor Engineering & Manufacturing,16V775000,G03,Brake Fluid Level Sensor Inoperative/FMVSS 135,20161114,20161114,4,2017-03-01,7056,5923,657,0,20171027
Toyota Motor Engineering & Manufacturing,16V775000,G03,Brake Fluid Level Sensor Inoperative/FMVSS 135,20161114,20161114,5,2017-04-01,7056,6121,657,0,20180131
Toyota Motor Engineering & Manufacturing,16V775000,G03,Brake Fluid Level Sensor Inoperative/FMVSS 135,20161114,20161114,6,2018-01-01,7056,6290,657,0,20180427
Spartan Motors USA,16V776000,16025,Throttle Circuit Electrical Interference ,20161103,20161103,1,2016-04-01,245,68,0,8,20170128
Spartan Motors USA,16V776000,16025,Throttle Circuit Electrical Interference ,20161103,20161103,2,2017-01-01,245,116,0,8,20170411
Spartan Motors USA,16V776000,16025,Throttle Circuit Electrical Interference ,20161103,20161103,3,2017-02-01,245,142,0,11,20170717
Spartan Motors USA,16V776000,16025,Throttle Circuit Electrical Interference ,20161103,20161103,4,2017-03-01,245,165,0,14,20171030
Spartan Motors USA,16V776000,16025,Throttle Circuit Electrical Interference ,20161103,20161103,5,2017-04-01,245,172,0,17,20180119
Spartan Motors USA,16V776000,16025,Throttle Circuit Electrical Interference ,20161103,20161103,6,2018-01-01,245,181,0,17,20180418
Ford Motor Company,16V777000,16S41,Fuel Delivery Module may Crack and cause Fuel Leak,20171106,20171106,1,2017-04-01,329265,57221,30196,18,20180126
Ford Motor Company,16V777000,16S41,Fuel Delivery Module may Crack and cause Fuel Leak,20171106,20171106,2,2018-01-01,329265,100955,28855,15,20180427
Ford Motor Company,16V777000,16S41,Fuel Delivery Module may Crack and cause Fuel Leak,20171106,20171106,3,2018-02-01,329265,124305,26724,13,20180730
Ford Motor Company,16V777000,16S41,Fuel Delivery Module may Crack and cause Fuel Leak,20171106,20171106,4,2018-03-01,329265,142016,24858,13,20181030
Ford Motor Company,16V777000,16S41,Fuel Delivery Module may Crack and cause Fuel Leak,20171106,20171106,5,2018-04-01,329265,162776,22927,10,20190130
Ford Motor Company,16V777000,16S41,Fuel Delivery Module may Crack and cause Fuel Leak,20171106,20171106,6,2019-01-01,329265,170211,22112,12,20190430
Ford Motor Company,16V778000,16S39,Drain Valve Opening May Cause Fuel Leak,20161111,20161111,1,2016-04-01,170,59,0,0,20170126
Ford Motor Company,16V778000,16S39,Drain Valve Opening May Cause Fuel Leak,20161111,20161111,2,2017-01-01,170,75,0,0,20170426
Ford Motor Company,16V778000,16S39,Drain Valve Opening May Cause Fuel Leak,20161111,20161111,3,2017-02-01,170,92,0,0,20170728
Ford Motor Company,16V778000,16S39,Drain Valve Opening May Cause Fuel Leak,20161111,20161111,4,2017-03-01,170,109,4,0,20171017
Ford Motor Company,16V778000,16S39,Drain Valve Opening May Cause Fuel Leak,20161111,20161111,5,2017-04-01,170,123,4,0,20180126
Ford Motor Company,16V778000,16S39,Drain Valve Opening May Cause Fuel Leak,20161111,20161111,6,2018-01-01,170,127,4,0,20180427
Ford Motor Company,16V779000,16S40,Oil Leak from Engine Cooler Hose,20170323,20170323,1,2017-01-01,6582,2143,123,7,20170428
Ford Motor Company,16V779000,16S40,Oil Leak from Engine Cooler Hose,20170323,20170323,2,2017-02-01,6582,4057,120,4,20170728
Ford Motor Company,16V779000,16S40,Oil Leak from Engine Cooler Hose,20170323,20170323,3,2017-03-01,6582,4750,128,4,20171017
Ford Motor Company,16V779000,16S40,Oil Leak from Engine Cooler Hose,20170323,20170323,4,2017-04-01,6582,5042,115,5,20180126
Ford Motor Company,16V779000,16S40,Oil Leak from Engine Cooler Hose,20170323,20170323,5,2018-01-01,6582,5179,109,19,20180427
Ford Motor Company,16V779000,16S40,Oil Leak from Engine Cooler Hose,20170323,20170323,6,2018-02-01,6582,5327,99,14,20180730
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,1,2016-04-01,22,1,0,0,20180423
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,2,2017-01-01,22,4,0,0,20180423
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,3,2017-02-01,22,4,0,0,20180423
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,4,2017-03-01,22,5,0,0,20180423
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,5,2017-04-01,22,5,0,0,20180423
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,6,2018-01-01,22,5,0,0,20180423
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,7,2018-02-01,22,5,0,0,20180726
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,8,2018-03-01,22,7,0,0,20190117
"Forest River, Inc.",16V780000,29-10212016-0261,Stowage of Ramp may cause Engine Stall,20161129,20161130,9,2018-04-01,22,7,0,0,20190417
General Motors LLC,16V781000,16079,Side Air Bag Fabric May Tear During Deployment,20161027,20161027,1,2016-04-01,18,9,0,0,20170126
General Motors LLC,16V781000,16079,Side Air Bag Fabric May Tear During Deployment,20161027,20161027,2,2017-01-01,18,13,0,0,20170425
General Motors LLC,16V781000,16079,Side Air Bag Fabric May Tear During Deployment,20161027,20161027,3,2017-02-01,18,16,0,0,20170725
General Motors LLC,16V781000,16079,Side Air Bag Fabric May Tear During Deployment,20161027,20161027,4,2017-03-01,18,16,0,0,20171010
General Motors LLC,16V781000,16079,Side Air Bag Fabric May Tear During Deployment,20161027,20161027,5,2017-04-01,18,17,0,0,20180111
General Motors LLC,16V781000,16079,Side Air Bag Fabric May Tear During Deployment,20161027,20161027,6,2018-01-01,18,17,0,0,20180424
"Forest River, Inc.",16V782000,59-102212016-0260,Touching Stove my cause Shock,20161220,20161220,1,2016-04-01,115,26,0,0,20180420
"Forest River, Inc.",16V782000,59-102212016-0260,Touching Stove my cause Shock,20161220,20161220,2,2017-01-01,115,70,0,0,20180420
"Forest River, Inc.",16V782000,59-102212016-0260,Touching Stove my cause Shock,20161220,20161220,3,2017-02-01,115,70,0,0,20180420
"Forest River, Inc.",16V782000,59-102212016-0260,Touching Stove my cause Shock,20161220,20161220,4,2017-03-01,115,70,0,0,20180420
"Forest River, Inc.",16V782000,59-102212016-0260,Touching Stove my cause Shock,20161220,20161220,5,2017-04-01,115,71,0,0,20180420
"Forest River, Inc.",16V782000,59-102212016-0260,Touching Stove my cause Shock,20161220,20161220,6,2018-01-01,115,71,0,0,20180430
Con-Tech Manufacturing,16V783000,,Fender Mounts may Crack,20161102,20161102,1,2016-04-01,573,184,0,0,20170123
Con-Tech Manufacturing,16V783000,,Fender Mounts may Crack,20161102,20161102,2,2017-01-01,573,454,0,0,20171031
Con-Tech Manufacturing,16V783000,,Fender Mounts may Crack,20161102,20161102,3,2017-02-01,573,458,0,0,20180820
REV Recreation Group,16V784000,161018REV,Electrical Harness and Hydraulic Line Damage,20161129,20161129,1,2016-04-01,366,30,1,1,20170127
REV Recreation Group,16V784000,161018REV,Electrical Harness and Hydraulic Line Damage,20161129,20161129,2,2017-01-01,366,123,1,2,20170428
REV Recreation Group,16V784000,161018REV,Electrical Harness and Hydraulic Line Damage,20161129,20161129,3,2017-02-01,366,187,3,2,20170731
REV Recreation Group,16V784000,161018REV,Electrical Harness and Hydraulic Line Damage,20161129,20161129,4,2017-03-01,366,219,6,2,20171027
REV Recreation Group,16V784000,161018REV,Electrical Harness and Hydraulic Line Damage,20161129,20161129,5,2017-04-01,366,236,6,4,20180129
REV Recreation Group,16V784000,161018REV,Electrical Harness and Hydraulic Line Damage,20161129,20161129,6,2018-01-01,366,247,6,5,20180430
"Jayco, Inc.",16V785000,9901331,Incorrect Information on Federal Placard/FMVSS 110,20161101,20161101,1,2016-04-01,56,56,0,0,20170105
Starcraft RV,16V786000,9902328,Incorrect Information on Federal Placard/FMVSS 110,20161103,20161103,1,2016-04-01,94,94,0,0,20170105
"Forest River, Inc.",16V787000,6-10252016-0262,Incorrect Axle Information on Placard/Part 567,20161122,20161123,1,2016-04-01,92,6,0,0,20170118
"Forest River, Inc.",16V787000,6-10252016-0262,Incorrect Axle Information on Placard/Part 567,20161122,20161123,2,2017-01-01,92,92,0,0,20170404
"Forest River, Inc.",16V787000,6-10252016-0262,Incorrect Axle Information on Placard/Part 567,20161122,20161123,3,2017-02-01,92,92,0,0,20170705
"Forest River, Inc.",16V787000,6-10252016-0262,Incorrect Axle Information on Placard/Part 567,20161122,20161123,4,2017-03-01,92,92,0,0,20171003
"Forest River, Inc.",16V787000,6-10252016-0262,Incorrect Axle Information on Placard/Part 567,20161122,20161123,5,2017-04-01,92,92,0,0,20180103
"Forest River, Inc.",16V787000,6-10252016-0262,Incorrect Axle Information on Placard/Part 567,20161122,20161123,6,2018-01-01,92,71,0,0,20180726
Mazda North American Operations,16V788000,0416J,Fuel Delivery Module may Crack and cause Fuel Leak,20180130,20180130,1,2018-01-01,912,241,36,3,20180425
Mazda North American Operations,16V788000,0416J,Fuel Delivery Module may Crack and cause Fuel Leak,20180130,20180130,2,2018-02-01,912,359,37,3,20180723
Mazda North American Operations,16V788000,0416J,Fuel Delivery Module may Crack and cause Fuel Leak,20180130,20180130,3,2018-03-01,912,424,34,3,20181030
Mazda North American Operations,16V788000,0416J,Fuel Delivery Module may Crack and cause Fuel Leak,20180130,20180130,4,2018-04-01,912,466,33,3,20190129
Mazda North American Operations,16V788000,0416J,Fuel Delivery Module may Crack and cause Fuel Leak,20180130,20180130,5,2019-01-01,912,489,33,3,20190425
"Jaguar Land Rover North America, LLC",16V789000,J076,Rear Lower Control Arm Connecting Bolt may Fail,20161202,20161202,1,2016-04-01,23,14,0,0,20170130
"Jaguar Land Rover North America, LLC",16V789000,J076,Rear Lower Control Arm Connecting Bolt may Fail,20161202,20161202,2,2017-01-01,23,14,0,0,20170428
"Jaguar Land Rover North America, LLC",16V789000,J076,Rear Lower Control Arm Connecting Bolt may Fail,20161202,20161202,3,2017-02-01,23,19,0,0,20170728
"Jaguar Land Rover North America, LLC",16V789000,J076,Rear Lower Control Arm Connecting Bolt may Fail,20161202,20161202,4,2017-03-01,23,19,0,0,20171025
"Jaguar Land Rover North America, LLC",16V789000,J076,Rear Lower Control Arm Connecting Bolt may Fail,20161202,20161202,5,2017-04-01,23,19,0,0,20180122
"Jaguar Land Rover North America, LLC",16V789000,J076,Rear Lower Control Arm Connecting Bolt may Fail,20161202,20161202,6,2018-01-01,23,20,0,0,20180424
"Mitsubishi Motors North America, Inc.",16V791000,SR-16-009,Water Intrusion may cause Wiper Link Corrosion ,20170728,20170728,1,2017-03-01,100082,14689,5666,1725,20171030
"Mitsubishi Motors North America, Inc.",16V791000,SR-16-009,Water Intrusion may cause Wiper Link Corrosion ,20170728,20170728,2,2017-04-01,100082,21600,7382,1794,20180130
"Mitsubishi Motors North America, Inc.",16V791000,SR-16-009,Water Intrusion may cause Wiper Link Corrosion ,20170728,20170728,3,2018-01-01,100082,26106,7410,1912,20180426
"Mitsubishi Motors North America, Inc.",16V791000,SR-16-009,Water Intrusion may cause Wiper Link Corrosion ,20170728,20170728,4,2018-02-01,100082,30431,7418,2037,20180726
"Mitsubishi Motors North America, Inc.",16V791000,SR-16-009,Water Intrusion may cause Wiper Link Corrosion ,20170728,20170728,5,2018-03-01,100082,33084,7418,2111,20181029
"Mitsubishi Motors North America, Inc.",16V791000,SR-16-009,Water Intrusion may cause Wiper Link Corrosion ,20170728,20170728,6,2018-04-01,100082,35192,7418,2206,20190131
"Mitsubishi Motors North America, Inc.",16V792000,SR-16-010,Water Intrusion may cause Wiper Motor Failure,20170120,20170120,1,2017-01-01,93801,25760,5712,939,20170428
"Mitsubishi Motors North America, Inc.",16V792000,SR-16-010,Water Intrusion may cause Wiper Motor Failure,20170120,20170120,2,2017-02-01,93801,37323,5712,1004,20170718
"Mitsubishi Motors North America, Inc.",16V792000,SR-16-010,Water Intrusion may cause Wiper Motor Failure,20170120,20170120,3,2017-03-01,93801,42260,5712,1072,20171030
"Mitsubishi Motors North America, Inc.",16V792000,SR-16-010,Water Intrusion may cause Wiper Motor Failure,20170120,20170120,4,2017-04-01,93801,45476,5777,1130,20180130
"Mitsubishi Motors North America, Inc.",16V792000,SR-16-010,Water Intrusion may cause Wiper Motor Failure,20170120,20170120,5,2018-01-01,93801,48033,5778,1209,20180426
"Mitsubishi Motors North America, Inc.",16V792000,SR-16-010,Water Intrusion may cause Wiper Motor Failure,20170120,20170120,6,2018-02-01,93801,52039,5778,1294,20180726
Mazda North American Operations,16V793000,1017E,Fuel Pump Sealing Rings may Leak Fuel,20170731,,1,2017-03-01,69447,7076,0,258,20171106
Mazda North American Operations,16V793000,1017E,Fuel Pump Sealing Rings may Leak Fuel,20170731,,2,2017-04-01,69447,12784,0,202,20180129
Mazda North American Operations,16V793000,1017E,Fuel Pump Sealing Rings may Leak Fuel,20170731,,3,2018-01-01,69447,16163,0,207,20180426
Mazda North American Operations,16V793000,1017E,Fuel Pump Sealing Rings may Leak Fuel,20170731,,4,2018-02-01,69447,18160,0,218,20180723
Mazda North American Operations,16V793000,1017E,Fuel Pump Sealing Rings may Leak Fuel,20170731,,5,2018-03-01,69447,20063,5620,263,20181029
Mazda North American Operations,16V793000,1017E,Fuel Pump Sealing Rings may Leak Fuel,20170731,,6,2018-04-01,69447,21549,5496,267,20190129
"Winnebago Industries, Inc",16V794000,,Loose Driver and Passenger Seat Mounting Bolts,20161116,20161130,1,2016-04-01,816,215,0,0,20170104
"Winnebago Industries, Inc",16V794000,,Loose Driver and Passenger Seat Mounting Bolts,20161116,20161130,2,2017-01-01,816,429,0,0,20170330
"Winnebago Industries, Inc",16V794000,,Loose Driver and Passenger Seat Mounting Bolts,20161116,20161130,3,2017-02-01,816,539,0,0,20170705
"Winnebago Industries, Inc",16V794000,,Loose Driver and Passenger Seat Mounting Bolts,20161116,20161130,4,2017-03-01,816,592,0,0,20170929
"Winnebago Industries, Inc",16V794000,,Loose Driver and Passenger Seat Mounting Bolts,20161116,20161130,5,2017-04-01,816,628,0,0,20171227
"Winnebago Industries, Inc",16V794000,,Loose Driver and Passenger Seat Mounting Bolts,20161116,20161130,6,2018-01-01,816,640,0,0,20180405
Spartan Motors USA,16V795000,16026,Exhaust Tube Can Separate Causing Fire,20161129,20161129,1,2016-04-01,245,14,0,108,20170128
Spartan Motors USA,16V795000,16026,Exhaust Tube Can Separate Causing Fire,20161129,20161129,2,2017-01-01,245,19,0,116,20170411
Spartan Motors USA,16V795000,16026,Exhaust Tube Can Separate Causing Fire,20161129,20161129,3,2017-02-01,245,21,0,116,20170717
Spartan Motors USA,16V795000,16026,Exhaust Tube Can Separate Causing Fire,20161129,20161129,4,2017-03-01,245,21,0,116,20171030
Spartan Motors USA,16V795000,16026,Exhaust Tube Can Separate Causing Fire,20161129,20161129,5,2017-04-01,245,21,0,116,20180119
Spartan Motors USA,16V795000,16026,Exhaust Tube Can Separate Causing Fire,20161129,20161129,6,2018-01-01,245,21,0,116,20180418
"Jaguar Land Rover North America, LLC",16V796000,J077,Fuel Line Clearance may be Insufficient,20170203,20170203,1,2017-01-01,5081,2226,40,3,20170428
"Jaguar Land Rover North America, LLC",16V796000,J077,Fuel Line Clearance may be Insufficient,20170203,20170203,2,2017-02-01,5081,3081,1825,3,20170728
"Jaguar Land Rover North America, LLC",16V796000,J077,Fuel Line Clearance may be Insufficient,20170203,20170203,3,2017-03-01,5081,3596,1484,1,20171025
"Jaguar Land Rover North America, LLC",16V796000,J077,Fuel Line Clearance may be Insufficient,20170203,20170203,4,2017-04-01,5081,3896,1185,0,20180122
"Jaguar Land Rover North America, LLC",16V796000,J077,Fuel Line Clearance may be Insufficient,20170203,20170203,5,2018-01-01,5081,4083,997,1,20180424
"Jaguar Land Rover North America, LLC",16V796000,J077,Fuel Line Clearance may be Insufficient,20170203,20170203,6,2018-02-01,5081,4231,849,1,20180720
"Isuzu Technical Center of America, Inc.",16V797000,,Throttle may Stick in the Open Position,20161109,20161110,1,2016-04-01,25018,7974,0,0,20170125
"Isuzu Technical Center of America, Inc.",16V797000,,Throttle may Stick in the Open Position,20161109,20161110,2,2017-01-01,25018,12006,0,0,20170425
"Isuzu Technical Center of America, Inc.",16V797000,,Throttle may Stick in the Open Position,20161109,20161110,3,2017-02-01,25018,13542,0,0,20170726
"Isuzu Technical Center of America, Inc.",16V797000,,Throttle may Stick in the Open Position,20161109,20161110,4,2017-03-01,25018,14418,0,0,20171026
"Isuzu Technical Center of America, Inc.",16V797000,,Throttle may Stick in the Open Position,20161109,20161110,5,2017-04-01,25018,15133,0,0,20180126
"Isuzu Technical Center of America, Inc.",16V797000,,Throttle may Stick in the Open Position,20161109,20161110,6,2018-01-01,25018,15232,0,0,20180426
Volvo Car USA LLC,16V798000,R89708,"Seat Belt Buckle may Separate/FMVSS 210, 209",20161216,20161216,1,2016-04-01,74027,31643,448,15,20170124
Volvo Car USA LLC,16V798000,R89708,"Seat Belt Buckle may Separate/FMVSS 210, 209",20161216,20161216,2,2017-01-01,74027,54262,901,15,20170412
Volvo Car USA LLC,16V798000,R89708,"Seat Belt Buckle may Separate/FMVSS 210, 209",20161216,20161216,3,2017-02-01,74027,63044,1362,15,20170718
Volvo Car USA LLC,16V798000,R89708,"Seat Belt Buckle may Separate/FMVSS 210, 209",20161216,20161216,4,2017-03-01,74027,67280,1365,15,20171018
Volvo Car USA LLC,16V798000,R89708,"Seat Belt Buckle may Separate/FMVSS 210, 209",20161216,20161216,5,2017-04-01,74027,69182,495,31,20180125
